customer_id,timestamp,category,action,amount,age,gender,location,membership_years
955,2025-03-12 11:02:00,Electronics,view,0.0,51,F,Cape Coast,4
8,2025-03-28 05:29:00,Clothing,purchase,158.89,56,O,Kumasi,3
143,2025-01-30 13:25:00,Home,view,0.0,31,O,Takoradi,4
707,2025-02-05 13:30:00,Clothing,add_to_cart,0.0,23,O,Accra,2
713,2025-02-15 07:42:00,Clothing,add_to_cart,0.0,27,F,Tamale,1
420,2025-03-17 17:39:00,Home,view,0.0,65,O,Kumasi,1
799,2025-03-06 21:12:00,Books,add_to_cart,0.0,42,M,Cape Coast,8
803,2025-01-15 20:18:00,Beauty,view,0.0,67,M,Accra,8
141,2025-03-20 18:47:00,Home,purchase,206.7,54,F,Accra,5
537,2025-01-11 00:47:00,Electronics,view,0.0,53,M,Takoradi,5
593,2025-01-30 02:49:00,Home,add_to_cart,0.0,58,F,Cape Coast,1
505,2025-02-03 11:42:00,Electronics,add_to_cart,0.0,46,O,Kumasi,6
499,2025-01-13 06:21:00,Home,view,0.0,62,F,Tamale,0
813,2025-02-14 20:00:00,Home,view,0.0,38,M,Takoradi,6
815,2025-02-15 02:58:00,Books,add_to_cart,0.0,42,O,Kumasi,3
701,2025-04-13 00:22:00,Home,add_to_cart,0.0,34,M,Kumasi,9
500,2025-04-21 12:21:00,Electronics,view,0.0,18,F,Kumasi,2
868,2025-02-13 06:26:00,Clothing,add_to_cart,0.0,47,O,Kumasi,9
186,2025-04-20 21:27:00,Books,view,0.0,61,M,Tamale,3
675,2025-03-04 10:06:00,Beauty,add_to_cart,0.0,29,F,Accra,2
361,2025-01-31 21:02:00,Electronics,view,0.0,51,O,Accra,4
546,2025-02-28 20:55:00,Books,view,0.0,62,M,Tamale,7
403,2025-04-11 22:20:00,Clothing,view,0.0,63,O,Accra,1
477,2025-03-04 07:07:00,Books,add_to_cart,0.0,30,M,Kumasi,4
459,2025-01-02 16:05:00,Books,view,0.0,54,M,Cape Coast,2
389,2025-02-10 06:35:00,Home,view,0.0,52,M,Accra,4
52,2025-02-18 03:59:00,Home,view,0.0,67,F,Tamale,4
566,2025-04-29 04:08:00,Clothing,view,0.0,29,M,Takoradi,7
479,2025-04-26 19:16:00,Beauty,view,0.0,59,F,Tamale,4
505,2025-03-24 02:29:00,Books,view,0.0,46,O,Kumasi,6
259,2025-02-18 09:23:00,Beauty,view,0.0,23,M,Accra,7
883,2025-02-23 19:35:00,Electronics,view,0.0,51,O,Kumasi,8
850,2025-03-28 14:28:00,Home,purchase,299.36,21,F,Kumasi,1
749,2025-02-17 12:32:00,Clothing,view,0.0,37,F,Takoradi,4
529,2025-03-27 04:24:00,Books,view,0.0,56,F,Cape Coast,0
145,2025-02-28 00:38:00,Books,purchase,459.22,18,M,Tamale,2
77,2025-01-27 23:26:00,Books,add_to_cart,0.0,61,O,Accra,1
559,2025-04-24 06:20:00,Home,view,0.0,67,O,Takoradi,2
971,2025-04-05 09:45:00,Home,view,0.0,53,O,Kumasi,0
929,2025-03-17 02:33:00,Beauty,view,0.0,57,O,Cape Coast,2
731,2025-02-25 16:19:00,Books,view,0.0,66,F,Cape Coast,3
596,2025-01-08 17:56:00,Clothing,add_to_cart,0.0,67,F,Cape Coast,7
514,2025-03-17 09:07:00,Home,add_to_cart,0.0,31,O,Tamale,1
398,2025-01-26 14:29:00,Clothing,view,0.0,42,M,Cape Coast,0
395,2025-01-24 21:21:00,Home,add_to_cart,0.0,50,O,Kumasi,9
386,2025-01-12 20:04:00,Beauty,add_to_cart,0.0,66,M,Kumasi,4
694,2025-04-15 03:58:00,Books,view,0.0,36,O,Cape Coast,8
986,2025-01-12 15:00:00,Electronics,view,0.0,19,F,Takoradi,6
115,2025-03-09 13:54:00,Books,view,0.0,52,M,Tamale,7
585,2025-01-26 16:46:00,Clothing,view,0.0,43,F,Cape Coast,5
68,2025-03-01 13:02:00,Books,add_to_cart,0.0,57,F,Cape Coast,4
652,2025-02-23 00:00:00,Books,view,0.0,22,O,Accra,5
391,2025-01-10 14:39:00,Home,purchase,442.25,69,F,Takoradi,0
141,2025-01-27 08:16:00,Clothing,add_to_cart,0.0,54,F,Accra,5
269,2025-01-12 20:19:00,Beauty,view,0.0,37,F,Cape Coast,0
792,2025-03-16 06:32:00,Clothing,view,0.0,63,M,Takoradi,3
449,2025-02-01 10:29:00,Books,add_to_cart,0.0,68,M,Accra,2
740,2025-02-03 06:59:00,Books,view,0.0,64,M,Takoradi,3
140,2025-03-03 01:21:00,Electronics,add_to_cart,0.0,52,M,Accra,7
152,2025-02-19 03:23:00,Home,view,0.0,32,M,Takoradi,9
211,2025-04-14 05:54:00,Clothing,view,0.0,32,O,Tamale,7
582,2025-03-01 18:35:00,Books,purchase,61.45,52,F,Cape Coast,2
16,2025-03-23 17:37:00,Clothing,view,0.0,41,M,Accra,9
263,2025-03-28 22:45:00,Books,view,0.0,37,M,Tamale,0
808,2025-03-29 13:49:00,Books,add_to_cart,0.0,35,O,Cape Coast,7
505,2025-03-27 21:09:00,Clothing,view,0.0,46,O,Kumasi,6
234,2025-04-29 16:00:00,Beauty,view,0.0,49,O,Takoradi,2
866,2025-02-04 06:22:00,Beauty,view,0.0,61,F,Cape Coast,5
466,2025-03-20 00:24:00,Clothing,view,0.0,21,M,Cape Coast,0
975,2025-03-04 03:14:00,Clothing,view,0.0,52,M,Cape Coast,7
679,2025-04-28 00:21:00,Home,view,0.0,34,M,Tamale,6
165,2025-04-25 18:26:00,Clothing,add_to_cart,0.0,54,O,Accra,8
648,2025-04-20 18:50:00,Clothing,view,0.0,69,M,Cape Coast,9
219,2025-01-09 13:37:00,Books,view,0.0,69,M,Accra,9
970,2025-04-07 06:49:00,Home,view,0.0,43,F,Accra,9
677,2025-04-29 23:44:00,Beauty,view,0.0,27,F,Kumasi,0
241,2025-03-12 14:37:00,Clothing,add_to_cart,0.0,49,F,Cape Coast,0
563,2025-03-07 02:45:00,Electronics,view,0.0,68,F,Takoradi,4
561,2025-01-28 05:27:00,Home,view,0.0,50,M,Accra,3
615,2025-02-05 10:53:00,Clothing,purchase,73.53,56,M,Takoradi,2
605,2025-03-04 21:33:00,Beauty,view,0.0,54,M,Cape Coast,6
391,2025-03-29 17:09:00,Books,view,0.0,69,F,Takoradi,0
459,2025-04-14 20:39:00,Books,view,0.0,54,M,Cape Coast,2
555,2025-04-26 20:43:00,Beauty,purchase,383.11,44,F,Takoradi,0
428,2025-04-21 22:26:00,Home,view,0.0,41,F,Takoradi,4
255,2025-03-27 07:55:00,Home,view,0.0,65,F,Cape Coast,0
486,2025-01-18 10:11:00,Clothing,view,0.0,54,F,Kumasi,1
124,2025-01-04 08:44:00,Books,view,0.0,26,M,Takoradi,2
599,2025-01-13 06:31:00,Electronics,view,0.0,46,O,Tamale,2
239,2025-02-16 04:33:00,Books,view,0.0,61,F,Kumasi,6
294,2025-04-03 11:04:00,Beauty,add_to_cart,0.0,66,F,Takoradi,2
334,2025-04-30 16:41:00,Clothing,view,0.0,53,O,Tamale,5
561,2025-02-04 09:27:00,Beauty,view,0.0,50,M,Accra,3
327,2025-02-08 15:26:00,Books,view,0.0,35,M,Takoradi,8
849,2025-03-15 03:22:00,Books,purchase,41.44,30,O,Accra,0
27,2025-01-24 10:47:00,Clothing,view,0.0,29,F,Takoradi,1
880,2025-04-27 03:32:00,Beauty,view,0.0,68,O,Takoradi,9
160,2025-02-20 03:19:00,Books,view,0.0,66,M,Accra,9
836,2025-03-03 14:10:00,Home,add_to_cart,0.0,54,M,Takoradi,7
95,2025-02-09 12:22:00,Beauty,add_to_cart,0.0,43,F,Cape Coast,1
426,2025-04-11 11:32:00,Books,purchase,389.02,67,M,Tamale,4
403,2025-04-25 19:31:00,Beauty,view,0.0,63,O,Accra,1
901,2025-04-23 13:11:00,Books,purchase,476.37,34,F,Takoradi,7
30,2025-01-23 04:28:00,Home,add_to_cart,0.0,42,O,Tamale,5
494,2025-04-24 19:00:00,Books,view,0.0,51,F,Cape Coast,7
938,2025-03-12 11:53:00,Books,view,0.0,67,F,Tamale,0
582,2025-04-02 03:29:00,Home,view,0.0,52,F,Cape Coast,2
380,2025-01-06 03:34:00,Clothing,view,0.0,23,O,Accra,3
703,2025-04-01 15:00:00,Home,view,0.0,42,M,Accra,4
880,2025-03-15 11:16:00,Books,add_to_cart,0.0,68,O,Takoradi,9
558,2025-04-25 18:25:00,Clothing,view,0.0,29,O,Accra,6
573,2025-03-10 19:37:00,Clothing,add_to_cart,0.0,61,O,Tamale,1
92,2025-02-24 00:12:00,Home,add_to_cart,0.0,35,F,Cape Coast,1
498,2025-01-25 09:15:00,Books,view,0.0,57,F,Kumasi,5
620,2025-02-05 07:43:00,Home,view,0.0,54,F,Cape Coast,6
592,2025-03-17 19:17:00,Beauty,view,0.0,68,M,Cape Coast,5
316,2025-04-26 10:21:00,Beauty,purchase,218.63,25,F,Takoradi,4
678,2025-01-12 06:35:00,Beauty,view,0.0,61,F,Kumasi,9
845,2025-02-12 07:26:00,Home,view,0.0,63,F,Takoradi,8
373,2025-03-23 20:41:00,Books,view,0.0,66,O,Takoradi,2
470,2025-04-10 18:13:00,Clothing,view,0.0,69,F,Accra,5
690,2025-02-19 04:08:00,Electronics,view,0.0,22,F,Takoradi,0
839,2025-01-11 13:41:00,Home,view,0.0,27,M,Accra,0
128,2025-01-08 17:36:00,Beauty,view,0.0,50,F,Kumasi,3
19,2025-01-12 04:47:00,Clothing,purchase,442.77,19,F,Kumasi,8
562,2025-03-22 11:58:00,Electronics,view,0.0,50,M,Cape Coast,8
412,2025-01-18 22:32:00,Beauty,view,0.0,59,M,Cape Coast,7
399,2025-03-02 10:35:00,Books,view,0.0,59,F,Accra,0
606,2025-01-15 16:22:00,Home,add_to_cart,0.0,26,F,Kumasi,4
240,2025-02-28 14:28:00,Home,view,0.0,43,M,Kumasi,8
296,2025-01-31 08:21:00,Home,view,0.0,18,F,Tamale,7
318,2025-03-16 06:07:00,Home,view,0.0,55,M,Accra,7
420,2025-01-19 23:40:00,Electronics,add_to_cart,0.0,65,O,Kumasi,1
174,2025-02-05 09:54:00,Beauty,add_to_cart,0.0,49,M,Takoradi,7
475,2025-02-17 04:10:00,Beauty,view,0.0,69,F,Kumasi,4
864,2025-01-08 06:42:00,Home,view,0.0,29,O,Cape Coast,5
342,2025-02-15 01:19:00,Books,add_to_cart,0.0,25,M,Kumasi,1
219,2025-04-08 20:14:00,Books,view,0.0,69,M,Accra,9
456,2025-01-19 04:22:00,Home,add_to_cart,0.0,23,F,Takoradi,4
287,2025-01-13 21:36:00,Clothing,view,0.0,59,M,Tamale,6
355,2025-03-18 01:35:00,Home,view,0.0,55,F,Kumasi,0
695,2025-04-27 03:46:00,Beauty,add_to_cart,0.0,25,F,Cape Coast,8
581,2025-04-18 06:34:00,Beauty,purchase,27.36,67,O,Cape Coast,7
416,2025-04-14 05:25:00,Home,view,0.0,57,O,Kumasi,9
901,2025-02-10 23:47:00,Electronics,view,0.0,34,F,Takoradi,7
43,2025-03-30 09:28:00,Clothing,add_to_cart,0.0,68,M,Tamale,4
601,2025-04-18 03:36:00,Clothing,view,0.0,42,O,Takoradi,6
132,2025-02-13 01:11:00,Clothing,add_to_cart,0.0,54,F,Kumasi,8
828,2025-01-02 03:05:00,Books,add_to_cart,0.0,45,M,Cape Coast,6
871,2025-04-29 14:51:00,Beauty,add_to_cart,0.0,65,O,Tamale,7
80,2025-04-17 11:18:00,Electronics,view,0.0,53,O,Takoradi,7
570,2025-04-01 06:29:00,Electronics,purchase,334.44,57,O,Cape Coast,0
399,2025-03-17 20:52:00,Books,view,0.0,59,F,Accra,0
585,2025-03-29 06:29:00,Electronics,view,0.0,43,F,Cape Coast,5
253,2025-04-12 14:14:00,Electronics,view,0.0,39,F,Tamale,2
417,2025-01-09 02:29:00,Electronics,view,0.0,50,M,Tamale,5
153,2025-04-21 23:31:00,Beauty,view,0.0,32,M,Takoradi,5
593,2025-02-23 03:25:00,Home,view,0.0,58,F,Cape Coast,1
368,2025-01-03 10:56:00,Beauty,view,0.0,22,F,Accra,4
147,2025-02-22 23:45:00,Books,view,0.0,43,O,Cape Coast,3
369,2025-04-22 01:30:00,Beauty,view,0.0,65,M,Cape Coast,5
518,2025-01-27 06:48:00,Beauty,view,0.0,66,O,Cape Coast,1
303,2025-04-26 11:14:00,Home,add_to_cart,0.0,58,O,Takoradi,7
559,2025-04-03 08:47:00,Clothing,view,0.0,67,O,Takoradi,2
27,2025-03-12 20:12:00,Electronics,view,0.0,29,F,Takoradi,1
522,2025-02-02 13:36:00,Electronics,purchase,137.1,22,M,Takoradi,2
297,2025-04-28 03:54:00,Beauty,view,0.0,65,O,Takoradi,4
171,2025-04-15 13:39:00,Books,view,0.0,46,O,Accra,5
881,2025-02-26 13:25:00,Home,purchase,12.76,56,O,Kumasi,8
988,2025-04-16 10:57:00,Clothing,view,0.0,43,F,Cape Coast,6
451,2025-01-07 01:06:00,Electronics,view,0.0,39,M,Cape Coast,1
85,2025-01-31 08:44:00,Books,view,0.0,25,F,Kumasi,4
201,2025-03-14 07:47:00,Beauty,purchase,347.29,23,F,Accra,4
359,2025-04-12 04:16:00,Clothing,view,0.0,44,M,Takoradi,8
465,2025-04-04 02:44:00,Books,view,0.0,56,F,Accra,2
482,2025-02-25 01:09:00,Books,view,0.0,34,M,Takoradi,3
324,2025-04-21 12:16:00,Books,add_to_cart,0.0,52,F,Kumasi,8
946,2025-03-20 13:08:00,Beauty,purchase,92.63,39,F,Accra,2
162,2025-04-29 22:06:00,Books,add_to_cart,0.0,49,M,Takoradi,8
132,2025-03-07 23:59:00,Home,purchase,41.26,54,F,Kumasi,8
109,2025-04-20 04:26:00,Beauty,view,0.0,25,M,Takoradi,7
187,2025-02-05 16:50:00,Home,view,0.0,37,M,Kumasi,7
178,2025-04-24 08:36:00,Books,view,0.0,45,F,Kumasi,7
768,2025-02-07 23:21:00,Beauty,add_to_cart,0.0,29,F,Tamale,3
64,2025-01-12 21:40:00,Clothing,view,0.0,31,F,Takoradi,8
306,2025-03-22 18:35:00,Electronics,add_to_cart,0.0,65,M,Tamale,6
647,2025-04-16 07:23:00,Electronics,view,0.0,48,M,Accra,0
543,2025-01-12 01:11:00,Home,view,0.0,49,M,Kumasi,4
829,2025-02-27 12:52:00,Beauty,view,0.0,34,O,Takoradi,9
803,2025-04-04 16:07:00,Home,view,0.0,67,M,Accra,8
674,2025-03-27 03:31:00,Books,view,0.0,64,F,Accra,7
203,2025-02-15 12:58:00,Books,view,0.0,44,F,Tamale,0
418,2025-04-17 21:04:00,Electronics,view,0.0,26,O,Takoradi,9
383,2025-01-17 11:27:00,Clothing,view,0.0,54,F,Cape Coast,6
956,2025-02-22 19:13:00,Clothing,add_to_cart,0.0,66,M,Kumasi,1
913,2025-02-23 06:41:00,Beauty,view,0.0,23,F,Kumasi,8
344,2025-02-10 12:32:00,Home,view,0.0,20,O,Cape Coast,2
569,2025-03-12 00:06:00,Books,add_to_cart,0.0,50,O,Kumasi,8
765,2025-04-29 15:59:00,Electronics,view,0.0,33,M,Kumasi,3
994,2025-02-09 13:35:00,Beauty,view,0.0,40,F,Kumasi,6
939,2025-04-02 01:08:00,Clothing,view,0.0,68,F,Tamale,8
970,2025-02-06 11:22:00,Electronics,purchase,434.4,43,F,Accra,9
51,2025-03-12 15:39:00,Clothing,view,0.0,31,O,Kumasi,6
551,2025-02-24 03:41:00,Electronics,add_to_cart,0.0,19,M,Accra,2
597,2025-03-18 18:25:00,Books,view,0.0,62,O,Takoradi,1
599,2025-01-01 01:42:00,Beauty,view,0.0,46,O,Tamale,2
617,2025-03-10 04:24:00,Clothing,view,0.0,41,O,Kumasi,8
352,2025-02-27 10:46:00,Electronics,view,0.0,63,F,Tamale,9
370,2025-02-21 19:34:00,Clothing,view,0.0,36,O,Accra,9
197,2025-04-19 07:26:00,Clothing,purchase,409.2,30,O,Accra,4
8,2025-01-21 01:23:00,Books,add_to_cart,0.0,56,O,Kumasi,3
462,2025-01-29 02:06:00,Beauty,view,0.0,61,M,Kumasi,2
571,2025-01-12 14:37:00,Clothing,add_to_cart,0.0,27,M,Takoradi,3
658,2025-02-15 23:06:00,Clothing,add_to_cart,0.0,53,F,Takoradi,8
808,2025-02-23 00:51:00,Clothing,view,0.0,35,O,Cape Coast,7
912,2025-01-22 03:52:00,Home,view,0.0,51,O,Kumasi,5
260,2025-03-02 02:40:00,Beauty,view,0.0,33,F,Tamale,2
143,2025-03-02 19:39:00,Beauty,view,0.0,31,O,Takoradi,4
303,2025-03-16 16:52:00,Home,add_to_cart,0.0,58,O,Takoradi,7
32,2025-04-26 17:15:00,Home,view,0.0,44,M,Takoradi,6
649,2025-03-03 06:50:00,Books,view,0.0,36,F,Cape Coast,9
692,2025-01-12 07:02:00,Home,view,0.0,54,M,Tamale,0
136,2025-03-31 12:57:00,Clothing,view,0.0,39,F,Cape Coast,0
935,2025-01-26 10:09:00,Home,view,0.0,44,M,Kumasi,6
573,2025-01-04 07:07:00,Books,view,0.0,61,O,Tamale,1
486,2025-02-23 18:42:00,Beauty,view,0.0,54,F,Kumasi,1
527,2025-02-18 01:38:00,Clothing,add_to_cart,0.0,65,O,Takoradi,0
944,2025-03-30 18:33:00,Beauty,view,0.0,45,F,Cape Coast,3
375,2025-02-11 21:55:00,Books,view,0.0,61,M,Kumasi,6
957,2025-01-04 00:49:00,Beauty,view,0.0,31,O,Takoradi,3
532,2025-02-15 09:17:00,Electronics,view,0.0,47,O,Cape Coast,5
344,2025-01-24 20:50:00,Electronics,add_to_cart,0.0,20,O,Cape Coast,2
78,2025-04-17 23:15:00,Beauty,view,0.0,51,O,Tamale,8
15,2025-03-19 20:11:00,Clothing,view,0.0,57,M,Tamale,7
494,2025-03-10 23:26:00,Electronics,view,0.0,51,F,Cape Coast,7
991,2025-04-15 13:36:00,Clothing,view,0.0,24,F,Tamale,4
651,2025-03-16 22:30:00,Beauty,view,0.0,33,O,Tamale,5
568,2025-02-01 15:20:00,Electronics,add_to_cart,0.0,18,F,Takoradi,4
861,2025-03-09 03:14:00,Home,view,0.0,51,M,Cape Coast,9
307,2025-01-29 20:01:00,Electronics,view,0.0,33,O,Cape Coast,0
826,2025-01-12 04:41:00,Beauty,add_to_cart,0.0,65,F,Takoradi,0
200,2025-01-01 23:05:00,Home,view,0.0,56,F,Kumasi,3
28,2025-04-21 10:55:00,Books,view,0.0,39,O,Kumasi,9
528,2025-04-27 06:37:00,Electronics,purchase,233.59,38,M,Takoradi,0
332,2025-04-27 10:28:00,Clothing,view,0.0,33,F,Cape Coast,1
33,2025-04-01 23:55:00,Clothing,view,0.0,59,M,Kumasi,2
24,2025-03-10 01:54:00,Home,view,0.0,19,O,Tamale,6
939,2025-01-16 19:49:00,Beauty,view,0.0,68,F,Tamale,8
945,2025-01-11 13:47:00,Home,purchase,310.05,59,O,Accra,4
310,2025-03-27 22:23:00,Home,add_to_cart,0.0,41,M,Kumasi,1
829,2025-01-08 15:47:00,Beauty,view,0.0,34,O,Takoradi,9
157,2025-03-28 04:31:00,Beauty,add_to_cart,0.0,68,O,Takoradi,2
774,2025-01-08 16:11:00,Clothing,add_to_cart,0.0,43,F,Takoradi,6
338,2025-04-10 21:36:00,Electronics,view,0.0,31,F,Accra,2
198,2025-04-28 01:15:00,Beauty,purchase,423.96,58,O,Cape Coast,4
993,2025-01-01 06:15:00,Electronics,view,0.0,64,M,Accra,3
102,2025-03-23 21:21:00,Beauty,view,0.0,18,F,Kumasi,2
671,2025-02-09 03:54:00,Beauty,view,0.0,60,M,Cape Coast,2
965,2025-01-25 13:29:00,Electronics,view,0.0,64,M,Accra,6
941,2025-03-29 22:29:00,Clothing,view,0.0,38,O,Cape Coast,0
403,2025-03-27 06:27:00,Books,view,0.0,63,O,Accra,1
441,2025-03-19 15:22:00,Beauty,view,0.0,40,M,Takoradi,4
197,2025-01-22 10:11:00,Clothing,view,0.0,30,O,Accra,4
973,2025-03-25 12:35:00,Books,add_to_cart,0.0,25,F,Kumasi,5
23,2025-02-03 20:57:00,Clothing,view,0.0,55,F,Takoradi,7
764,2025-03-11 15:34:00,Books,add_to_cart,0.0,49,M,Accra,5
553,2025-03-16 13:23:00,Beauty,add_to_cart,0.0,45,F,Cape Coast,7
991,2025-01-17 08:21:00,Books,view,0.0,24,F,Tamale,4
805,2025-02-24 16:27:00,Electronics,add_to_cart,0.0,22,O,Takoradi,7
183,2025-04-23 12:46:00,Beauty,view,0.0,45,F,Kumasi,8
8,2025-03-13 01:22:00,Clothing,add_to_cart,0.0,56,O,Kumasi,3
281,2025-04-25 00:44:00,Beauty,view,0.0,45,M,Takoradi,0
450,2025-04-22 13:31:00,Books,purchase,214.63,42,O,Accra,9
332,2025-02-21 11:34:00,Books,view,0.0,33,F,Cape Coast,1
194,2025-02-22 20:14:00,Home,view,0.0,18,M,Takoradi,0
151,2025-01-31 21:54:00,Clothing,add_to_cart,0.0,26,F,Accra,7
935,2025-01-07 23:38:00,Clothing,view,0.0,44,M,Kumasi,6
413,2025-01-25 23:30:00,Clothing,view,0.0,19,F,Takoradi,7
687,2025-03-16 09:34:00,Electronics,view,0.0,67,M,Kumasi,4
670,2025-01-15 13:50:00,Electronics,view,0.0,46,F,Cape Coast,2
926,2025-03-22 15:51:00,Home,view,0.0,33,M,Kumasi,5
780,2025-02-02 11:24:00,Clothing,view,0.0,58,M,Accra,9
643,2025-04-09 04:34:00,Home,add_to_cart,0.0,26,F,Cape Coast,1
981,2025-01-16 00:16:00,Home,view,0.0,43,F,Tamale,4
117,2025-01-04 01:59:00,Electronics,view,0.0,50,O,Accra,6
857,2025-04-11 03:54:00,Books,view,0.0,48,F,Tamale,0
221,2025-04-24 12:30:00,Books,view,0.0,56,O,Takoradi,5
211,2025-01-23 02:53:00,Clothing,view,0.0,32,O,Tamale,7
248,2025-04-11 00:07:00,Beauty,add_to_cart,0.0,41,M,Cape Coast,1
53,2025-02-07 19:13:00,Home,purchase,102.02,26,F,Cape Coast,4
452,2025-03-18 06:37:00,Home,view,0.0,39,F,Takoradi,2
372,2025-03-04 10:36:00,Home,view,0.0,52,F,Tamale,2
647,2025-02-28 06:55:00,Home,view,0.0,48,M,Accra,0
301,2025-04-07 04:27:00,Beauty,add_to_cart,0.0,49,O,Kumasi,9
925,2025-02-28 17:48:00,Home,view,0.0,28,O,Kumasi,7
109,2025-02-19 14:54:00,Home,view,0.0,25,M,Takoradi,7
339,2025-03-22 08:10:00,Books,add_to_cart,0.0,38,M,Kumasi,3
184,2025-01-12 09:41:00,Beauty,view,0.0,45,O,Cape Coast,8
28,2025-01-07 13:12:00,Books,add_to_cart,0.0,39,O,Kumasi,9
426,2025-01-08 17:00:00,Books,view,0.0,67,M,Tamale,4
107,2025-02-17 09:14:00,Books,view,0.0,18,F,Cape Coast,2
6,2025-01-11 16:14:00,Clothing,add_to_cart,0.0,25,M,Kumasi,5
934,2025-04-24 20:10:00,Electronics,view,0.0,20,M,Tamale,7
994,2025-01-18 14:24:00,Clothing,view,0.0,40,F,Kumasi,6
350,2025-01-17 17:30:00,Clothing,view,0.0,39,F,Takoradi,0
611,2025-01-13 13:58:00,Beauty,add_to_cart,0.0,65,F,Kumasi,4
14,2025-01-25 11:56:00,Beauty,view,0.0,53,F,Tamale,2
62,2025-02-22 20:27:00,Home,view,0.0,64,M,Cape Coast,0
131,2025-02-12 17:06:00,Electronics,add_to_cart,0.0,41,M,Cape Coast,6
216,2025-03-15 17:54:00,Books,view,0.0,69,M,Tamale,5
32,2025-01-24 21:02:00,Home,view,0.0,44,M,Takoradi,6
713,2025-02-20 16:12:00,Clothing,view,0.0,27,F,Tamale,1
896,2025-01-11 01:03:00,Beauty,view,0.0,41,M,Cape Coast,0
1,2025-03-30 10:22:00,Clothing,view,0.0,56,O,Cape Coast,7
680,2025-04-29 19:03:00,Electronics,view,0.0,55,M,Accra,9
677,2025-03-02 04:14:00,Electronics,view,0.0,27,F,Kumasi,0
794,2025-01-06 11:53:00,Clothing,add_to_cart,0.0,23,O,Kumasi,4
814,2025-04-12 09:47:00,Clothing,view,0.0,43,O,Kumasi,9
966,2025-04-25 02:11:00,Home,view,0.0,47,M,Kumasi,9
377,2025-02-21 12:03:00,Beauty,view,0.0,47,O,Cape Coast,9
492,2025-03-07 15:06:00,Home,add_to_cart,0.0,18,M,Takoradi,4
777,2025-04-11 16:26:00,Electronics,view,0.0,45,M,Kumasi,9
185,2025-02-14 23:10:00,Books,view,0.0,61,O,Accra,3
742,2025-01-26 21:05:00,Beauty,view,0.0,33,O,Tamale,2
83,2025-02-04 06:36:00,Books,purchase,187.56,65,F,Kumasi,2
604,2025-04-24 02:38:00,Books,add_to_cart,0.0,27,O,Takoradi,5
243,2025-02-05 15:25:00,Books,view,0.0,49,M,Tamale,6
388,2025-03-17 16:57:00,Electronics,view,0.0,48,O,Accra,3
863,2025-03-20 19:33:00,Books,add_to_cart,0.0,67,F,Tamale,4
548,2025-01-04 05:55:00,Books,purchase,291.54,33,O,Cape Coast,7
916,2025-01-17 18:26:00,Electronics,purchase,439.75,60,M,Cape Coast,3
963,2025-04-01 13:11:00,Beauty,add_to_cart,0.0,64,O,Kumasi,3
388,2025-02-14 12:54:00,Home,view,0.0,48,O,Accra,3
475,2025-02-24 16:05:00,Home,view,0.0,69,F,Kumasi,4
136,2025-03-02 00:09:00,Clothing,view,0.0,39,F,Cape Coast,0
910,2025-03-08 22:55:00,Electronics,add_to_cart,0.0,41,O,Tamale,1
651,2025-02-16 05:33:00,Electronics,view,0.0,33,O,Tamale,5
832,2025-04-03 22:17:00,Electronics,view,0.0,22,F,Kumasi,8
851,2025-04-06 21:27:00,Electronics,view,0.0,18,M,Cape Coast,4
169,2025-02-28 07:38:00,Clothing,view,0.0,32,M,Tamale,3
275,2025-04-15 01:27:00,Home,view,0.0,57,O,Kumasi,9
150,2025-01-14 19:55:00,Electronics,add_to_cart,0.0,44,F,Accra,7
706,2025-03-27 13:32:00,Clothing,view,0.0,53,M,Kumasi,8
296,2025-02-08 08:40:00,Home,purchase,31.34,18,F,Tamale,7
132,2025-03-17 16:19:00,Books,add_to_cart,0.0,54,F,Kumasi,8
355,2025-03-14 04:51:00,Books,add_to_cart,0.0,55,F,Kumasi,0
528,2025-01-18 14:55:00,Beauty,purchase,219.15,38,M,Takoradi,0
549,2025-04-14 15:20:00,Electronics,view,0.0,41,O,Accra,8
267,2025-03-16 01:31:00,Home,view,0.0,20,F,Accra,7
387,2025-01-28 22:29:00,Beauty,add_to_cart,0.0,63,O,Cape Coast,6
315,2025-01-25 21:45:00,Electronics,purchase,398.69,66,F,Cape Coast,1
582,2025-03-20 14:39:00,Clothing,view,0.0,52,F,Cape Coast,2
656,2025-04-03 22:09:00,Beauty,purchase,474.45,69,M,Accra,1
596,2025-04-02 05:13:00,Home,view,0.0,67,F,Cape Coast,7
577,2025-01-19 00:12:00,Clothing,add_to_cart,0.0,48,M,Cape Coast,1
855,2025-04-24 19:25:00,Electronics,view,0.0,51,O,Kumasi,7
322,2025-01-26 03:24:00,Clothing,purchase,157.09,65,M,Cape Coast,9
392,2025-01-11 23:29:00,Beauty,view,0.0,38,O,Tamale,0
271,2025-02-25 02:38:00,Home,view,0.0,24,M,Kumasi,6
169,2025-02-16 19:23:00,Books,view,0.0,32,M,Tamale,3
101,2025-03-04 14:26:00,Electronics,view,0.0,62,M,Takoradi,4
60,2025-02-26 18:30:00,Electronics,add_to_cart,0.0,61,O,Tamale,8
394,2025-04-28 00:24:00,Electronics,view,0.0,40,F,Kumasi,2
324,2025-04-27 04:22:00,Books,add_to_cart,0.0,52,F,Kumasi,8
977,2025-01-01 21:49:00,Beauty,add_to_cart,0.0,32,M,Takoradi,3
